@attribute 0.674reply_feature=4-0.465reply_feature=6-0.334reply_feature=8+0.313interjectionFeature=3-0.256interjectionFeature=4... numeric
@attribute -0.655interjectionFeature=3+0.522worriedEmoticon-0.495reply_feature=6+0.105kissingEmoticon-0.103winkingEmoticon... numeric
@attribute 0.761worriedEmoticon+0.377interjectionFeature=3+0.293reply_feature=6+0.281interjectionFeature=4-0.228reply_feature=5... numeric
@attribute 0.736interjectionFeature=4-0.43reply_feature=8-0.29worriedEmoticon-0.209reply_feature=6+0.171winkingEmoticon... numeric
@attribute 0.442winkingEmoticon-0.377sadEmoticon-0.353reply_feature=2-0.344reply_feature=8-0.333triumphEmoticon... numeric
@attribute 0.522neutralEmoticon+0.435kissingEmoticon-0.333triumphEmoticon-0.279winkingEmoticon-0.226smirkingEmoticon... numeric
@attribute '-0.533winkingEmoticon-0.501sadEmoticon+0.32 tiredEmoticon-0.282smilingEmoticon+0.222reply_feature=2...' numeric
@attribute '-0.547exclamationFeature+0.481reply_feature=5-0.32surpriseEmoticon-0.315smirkingEmoticon+0.2  neutralEmoticon...' numeric
@attribute '0.51 interjectionFeature=2-0.406triumphEmoticon-0.388kissingEmoticon+0.279neutralEmoticon-0.277reply_feature=3...' numeric
@attribute -0.623tiredEmoticon+0.599smirkingEmoticon-0.248interjectionFeature=2-0.204exclamationFeature+0.201reply_feature=5... numeric
@attribute -0.537tongueStickOutEmoticon+0.516smirkingEmoticon+0.439tiredEmoticon+0.248neutralEmoticon-0.237angryEmoticon... numeric
@attribute -0.466surpriseEmoticon-0.465smilingEmoticon+0.433angryEmoticon+0.387exclamationFeature-0.248sadEmoticon... numeric
@attribute classname {0,1}

@data

-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
1.421845,2.413834,0.208016,-1.002148,0.129802,0.02802,0.481964,-0.072233,0.090334,-0.172649,-0.026219,-0.031508,0.141202,-0.07474,0.062411,0.292452,-0.452648,0.018314,0.553725,0.139959,0.121597,0.018089,0.230773,1
4.298347,-0.44495,0.224476,-1.480601,-0.508407,0.095358,0.495992,-0.254304,0.072692,-0.125783,-0.217323,-0.089339,0.286038,-0.114286,0.000302,0.302666,-0.440329,-0.086367,0.78118,-0.171552,0.318118,-0.011473,0.079083,1
4.298347,-0.44495,0.224476,-1.480601,-0.508407,0.095358,0.495992,-0.254304,0.072692,-0.125783,-0.217323,-0.089339,0.286038,-0.114286,0.000302,0.302666,-0.440329,-0.086367,0.78118,-0.171552,0.318118,-0.011473,0.079083,1
1.900108,-2.978059,0.082865,-0.599542,-0.728865,0.251156,0.182383,-0.328916,0.163125,-0.003515,-0.184839,-0.057607,0.102655,-0.063957,0.022935,0.080188,-0.118436,0.08942,0.445254,-0.274665,0.287029,-0.121896,-0.034066,1
2.457925,-2.518895,0.069956,0.582893,-1.194794,1.78675,-0.468486,1.1595,0.7044,-0.144045,-0.341658,-0.095142,0.113962,-0.052463,0.10767,1.105517,0.318248,0.902029,-0.926164,-1.143197,-0.170067,-0.773974,-2.027157,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.585335,-0.121992,0.029368,0.364369,0.207541,-0.525711,-0.555555,0.464561,-0.216366,0.221016,0.449504,0.092836,-0.043113,-0.130265,-0.213661,-0.102924,0.347087,0.013663,-1.129434,-0.131697,-0.412054,0.040521,1.071034,1
-0.588426,-0.324877,-0.07664,0.663575,1.314177,-2.785605,-1.022866,0.920422,-0.48216,0.004454,0.046895,0.06001,-0.031903,-0.164903,-0.696721,0.067406,0.245654,-1.001202,-0.636767,0.056363,-0.435271,0.552889,-0.601726,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.585335,-0.121992,0.029368,0.364369,0.207541,-0.525711,-0.555555,0.464561,-0.216366,0.221016,0.449504,0.092836,-0.043113,-0.130265,-0.213661,-0.102924,0.347087,0.013663,-1.129434,-0.131697,-0.412054,0.040521,1.071034,1
1.900108,-2.978059,0.082865,-0.599542,-0.728865,0.251156,0.182383,-0.328916,0.163125,-0.003515,-0.184839,-0.057607,0.102655,-0.063957,0.022935,0.080188,-0.118436,0.08942,0.445254,-0.274665,0.287029,-0.121896,-0.034066,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
1.533262,1.975507,0.196847,4.055976,-2.499938,-2.198103,0.194803,-0.922832,-0.903744,0.150622,0.617175,0.133393,-0.006298,-0.130973,-0.444051,-2.510863,0.965348,1.495175,-0.554632,1.58134,0.937851,-0.626423,0.581744,1
-0.585335,-0.121992,0.029368,0.364369,0.207541,-0.525711,-0.555555,0.464561,-0.216366,0.221016,0.449504,0.092836,-0.043113,-0.130265,-0.213661,-0.102924,0.347087,0.013663,-1.129434,-0.131697,-0.412054,0.040521,1.071034,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
2.291167,-2.980777,0.045828,-0.114084,-0.430667,-0.458373,-0.541527,0.28249,-0.234008,0.267882,0.2584,0.035004,0.101723,-0.16981,-0.27577,-0.09271,0.359406,-0.091018,-0.901979,-0.443207,-0.215533,0.010958,0.919344,1
1.421845,2.413834,0.208016,-1.002148,0.129802,0.02802,0.481964,-0.072233,0.090334,-0.172649,-0.026219,-0.031508,0.141202,-0.07474,0.062411,0.292452,-0.452648,0.018314,0.553725,0.139959,0.121597,0.018089,0.230773,1
4.298347,-0.44495,0.224476,-1.480601,-0.508407,0.095358,0.495992,-0.254304,0.072692,-0.125783,-0.217323,-0.089339,0.286038,-0.114286,0.000302,0.302666,-0.440329,-0.086367,0.78118,-0.171552,0.318118,-0.011473,0.079083,1
1.900108,-2.978059,0.082865,-0.599542,-0.728865,0.251156,0.182383,-0.328916,0.163125,-0.003515,-0.184839,-0.057607,0.102655,-0.063957,0.022935,0.080188,-0.118436,0.08942,0.445254,-0.274665,0.287029,-0.121896,-0.034066,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
3.196702,-1.320271,0.292544,-2.273524,0.41184,3.202873,-1.28913,7.426436,3.500499,-6.418676,16.822314,12.15302,-25.431534,14.557837,-3.726782,-5.837419,5.246375,-0.705725,1.988117,-1.283296,1.071795,0.259559,-3.531778,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
1.421845,2.413834,0.208016,-1.002148,0.129802,0.02802,0.481964,-0.072233,0.090334,-0.172649,-0.026219,-0.031508,0.141202,-0.07474,0.062411,0.292452,-0.452648,0.018314,0.553725,0.139959,0.121597,0.018089,0.230773,1
1.812904,2.411117,0.17098,-0.516689,0.427999,-0.681509,-0.241946,0.539173,-0.306799,0.098748,0.41702,0.061103,0.14027,-0.180593,-0.236293,0.119554,0.025195,-0.162124,-0.793508,-0.028583,-0.380965,0.150943,1.184183,1
-0.585335,-0.121992,0.029368,0.364369,0.207541,-0.525711,-0.555555,0.464561,-0.216366,0.221016,0.449504,0.092836,-0.043113,-0.130265,-0.213661,-0.102924,0.347087,0.013663,-1.129434,-0.131697,-0.412054,0.040521,1.071034,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
1.812904,2.411117,0.17098,-0.516689,0.427999,-0.681509,-0.241946,0.539173,-0.306799,0.098748,0.41702,0.061103,0.14027,-0.180593,-0.236293,0.119554,0.025195,-0.162124,-0.793508,-0.028583,-0.380965,0.150943,1.184183,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.418577,0.33989,0.053496,1.061346,-0.556585,1.719413,-0.482514,1.341571,0.722041,-0.190912,-0.150554,-0.03731,-0.030874,-0.012917,0.169779,1.095304,0.305929,1.00671,-1.153619,-0.831686,-0.366588,-0.744411,-1.875467,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
4.298347,-0.44495,0.224476,-1.480601,-0.508407,0.095358,0.495992,-0.254304,0.072692,-0.125783,-0.217323,-0.089339,0.286038,-0.114286,0.000302,0.302666,-0.440329,-0.086367,0.78118,-0.171552,0.318118,-0.011473,0.079083,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.979485,-0.322159,-0.039604,0.178116,1.01598,-2.076076,-0.298956,0.309016,-0.085027,-0.266943,-0.396344,-0.032602,-0.030972,-0.05905,-0.398016,0.240304,-0.232188,-0.820763,0.710466,0.224905,0.067291,0.420035,-1.555136,1
1.979662,2.872999,0.195108,0.180287,-0.336128,1.563614,-0.168905,1.416182,0.631609,-0.313179,-0.183038,-0.069043,0.152509,-0.063246,0.147147,1.317782,-0.015964,0.830923,-0.817693,-0.728573,-0.335499,-0.633989,-1.762318,1
2.848984,-2.521612,0.03292,1.068352,-0.896597,1.077221,-1.192395,1.770906,0.307267,0.127352,0.101581,-0.00253,0.11303,-0.158316,-0.191035,0.93262,0.79609,0.721591,-2.273397,-1.311739,-0.672629,-0.64112,-1.073747,1
2.291167,-2.980777,0.045828,-0.114084,-0.430667,-0.458373,-0.541527,0.28249,-0.234008,0.267882,0.2584,0.035004,0.101723,-0.16981,-0.27577,-0.09271,0.359406,-0.091018,-0.901979,-0.443207,-0.215533,0.010958,0.919344,1
2.291167,-2.980777,0.045828,-0.114084,-0.430667,-0.458373,-0.541527,0.28249,-0.234008,0.267882,0.2584,0.035004,0.101723,-0.16981,-0.27577,-0.09271,0.359406,-0.091018,-0.901979,-0.443207,-0.215533,0.010958,0.919344,1
1.812904,2.411117,0.17098,-0.516689,0.427999,-0.681509,-0.241946,0.539173,-0.306799,0.098748,0.41702,0.061103,0.14027,-0.180593,-0.236293,0.119554,0.025195,-0.162124,-0.793508,-0.028583,-0.380965,0.150943,1.184183,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
1.812904,2.411117,0.17098,-0.516689,0.427999,-0.681509,-0.241946,0.539173,-0.306799,0.098748,0.41702,0.061103,0.14027,-0.180593,-0.236293,0.119554,0.025195,-0.162124,-0.793508,-0.028583,-0.380965,0.150943,1.184183,1
1.900108,-2.978059,0.082865,-0.599542,-0.728865,0.251156,0.182383,-0.328916,0.163125,-0.003515,-0.184839,-0.057607,0.102655,-0.063957,0.022935,0.080188,-0.118436,0.08942,0.445254,-0.274665,0.287029,-0.121896,-0.034066,1
1.900108,-2.978059,0.082865,-0.599542,-0.728865,0.251156,0.182383,-0.328916,0.163125,-0.003515,-0.184839,-0.057607,0.102655,-0.063957,0.022935,0.080188,-0.118436,0.08942,0.445254,-0.274665,0.287029,-0.121896,-0.034066,1
2.291167,-2.980777,0.045828,-0.114084,-0.430667,-0.458373,-0.541527,0.28249,-0.234008,0.267882,0.2584,0.035004,0.101723,-0.16981,-0.27577,-0.09271,0.359406,-0.091018,-0.901979,-0.443207,-0.215533,0.010958,0.919344,1
1.575028,1.339628,-3.016537,5.255976,-1.279138,-2.934139,5.357605,4.532382,-4.215284,2.321225,-0.702501,-0.091173,0.64477,0.299228,-0.974306,1.023381,8.471135,0.299305,2.846036,5.839014,0.470911,3.49828,-2.596274,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.585335,-0.121992,0.029368,0.364369,0.207541,-0.525711,-0.555555,0.464561,-0.216366,0.221016,0.449504,0.092836,-0.043113,-0.130265,-0.213661,-0.102924,0.347087,0.013663,-1.129434,-0.131697,-0.412054,0.040521,1.071034,1
-0.979485,-0.322159,-0.039604,0.178116,1.01598,-2.076076,-0.298956,0.309016,-0.085027,-0.266943,-0.396344,-0.032602,-0.030972,-0.05905,-0.398016,0.240304,-0.232188,-0.820763,0.710466,0.224905,0.067291,0.420035,-1.555136,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
1.900108,-2.978059,0.082865,-0.599542,-0.728865,0.251156,0.182383,-0.328916,0.163125,-0.003515,-0.184839,-0.057607,0.102655,-0.063957,0.022935,0.080188,-0.118436,0.08942,0.445254,-0.274665,0.287029,-0.121896,-0.034066,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
1.421845,2.413834,0.208016,-1.002148,0.129802,0.02802,0.481964,-0.072233,0.090334,-0.172649,-0.026219,-0.031508,0.141202,-0.07474,0.062411,0.292452,-0.452648,0.018314,0.553725,0.139959,0.121597,0.018089,0.230773,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
1.900108,-2.978059,0.082865,-0.599542,-0.728865,0.251156,0.182383,-0.328916,0.163125,-0.003515,-0.184839,-0.057607,0.102655,-0.063957,0.022935,0.080188,-0.118436,0.08942,0.445254,-0.274665,0.287029,-0.121896,-0.034066,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
2.457925,-2.518895,0.069956,0.582893,-1.194794,1.78675,-0.468486,1.1595,0.7044,-0.144045,-0.341658,-0.095142,0.113962,-0.052463,0.10767,1.105517,0.318248,0.902029,-0.926164,-1.143197,-0.170067,-0.773974,-2.027157,1
4.298347,-0.44495,0.224476,-1.480601,-0.508407,0.095358,0.495992,-0.254304,0.072692,-0.125783,-0.217323,-0.089339,0.286038,-0.114286,0.000302,0.302666,-0.440329,-0.086367,0.78118,-0.171552,0.318118,-0.011473,0.079083,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
1.142203,1.978225,0.233884,3.570517,-2.798136,-1.488574,0.918713,-1.534238,-0.506611,-0.120774,0.173936,0.040782,-0.005367,-0.02512,-0.145346,-2.337965,0.487506,1.675613,0.792601,1.749882,1.440413,-0.759277,-0.371666,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
1.421845,2.413834,0.208016,-1.002148,0.129802,0.02802,0.481964,-0.072233,0.090334,-0.172649,-0.026219,-0.031508,0.141202,-0.07474,0.062411,0.292452,-0.452648,0.018314,0.553725,0.139959,0.121597,0.018089,0.230773,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
2.37072,2.870281,0.158071,0.665746,-0.03793,0.854086,-0.892815,2.027588,0.234475,-0.041783,0.260201,0.023569,0.151577,-0.169099,-0.151558,1.144884,0.461879,0.650485,-2.164926,-0.897115,-0.838061,-0.501135,-0.808908,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-1.039218,-0.641877,-0.089844,2.332954,3.395221,1.526689,10.606636,4.291689,-6.290629,2.854139,-0.540334,0.019236,0.293299,1.504208,-0.05162,-6.15297,-6.360311,-1.261104,-1.900324,-7.556062,1.895559,-0.819847,0.047504,1
1.421845,2.413834,0.208016,-1.002148,0.129802,0.02802,0.481964,-0.072233,0.090334,-0.172649,-0.026219,-0.031508,0.141202,-0.07474,0.062411,0.292452,-0.452648,0.018314,0.553725,0.139959,0.121597,0.018089,0.230773,1
-0.585335,-0.121992,0.029368,0.364369,0.207541,-0.525711,-0.555555,0.464561,-0.216366,0.221016,0.449504,0.092836,-0.043113,-0.130265,-0.213661,-0.102924,0.347087,0.013663,-1.129434,-0.131697,-0.412054,0.040521,1.071034,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.585335,-0.121992,0.029368,0.364369,0.207541,-0.525711,-0.555555,0.464561,-0.216366,0.221016,0.449504,0.092836,-0.043113,-0.130265,-0.213661,-0.102924,0.347087,0.013663,-1.129434,-0.131697,-0.412054,0.040521,1.071034,1
1.812904,2.411117,0.17098,-0.516689,0.427999,-0.681509,-0.241946,0.539173,-0.306799,0.098748,0.41702,0.061103,0.14027,-0.180593,-0.236293,0.119554,0.025195,-0.162124,-0.793508,-0.028583,-0.380965,0.150943,1.184183,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
1.421845,2.413834,0.208016,-1.002148,0.129802,0.02802,0.481964,-0.072233,0.090334,-0.172649,-0.026219,-0.031508,0.141202,-0.07474,0.062411,0.292452,-0.452648,0.018314,0.553725,0.139959,0.121597,0.018089,0.230773,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
-0.976393,-0.119274,0.066405,-0.121089,-0.090656,0.183818,0.168355,-0.146845,0.180767,-0.050381,0.006265,0.000224,-0.042181,-0.024411,0.085044,0.069974,-0.130755,0.194101,0.217799,0.036846,0.090508,-0.092333,0.117624,1
1.421845,2.413834,0.208016,-1.002148,0.129802,0.02802,0.481964,-0.072233,0.090334,-0.172649,-0.026219,-0.031508,0.141202,-0.07474,0.062411,0.292452,-0.452648,0.018314,0.553725,0.139959,0.121597,0.018089,0.230773,1
-0.585335,-0.121992,0.029368,0.364369,0.207541,-0.525711,-0.555555,0.464561,-0.216366,0.221016,0.449504,0.092836,-0.043113,-0.130265,-0.213661,-0.102924,0.347087,0.013663,-1.129434,-0.131697,-0.412054,0.040521,1.071034,1
